"","hz","v"
"1",0.202511753275881,84988.48
"2",0.206133736063685,83130.9
"3",0.20763022385964,85244.33
"4",0.208502307078028,84648.1
"5",0.208663695782521,82918.893
"6",0.210815599173771,83364.927
"7",0.21290497986877,83130.9
"8",0.215311674414298,84988.48
"9",0.217586872374746,83364.927
"10",0.219270596361204,82918.893
"11",0.220430125303505,85244.33
"12",0.223512135591402,83130.9
"13",0.23024869161181,85735.091
"14",0.232938153755487,84132.262
"15",0.233229623893908,84485.309
"16",0.233906091382432,85917.937
"17",0.237297185062142,84688.637
"18",0.238321643656712,131756.12
"19",0.238587466761784,131769.41
"20",0.238779169860338,83894.037
"21",0.239181806875042,131756.12
"22",0.239214133727877,131768.66
"23",0.240000672001882,84485.309
"24",0.24354484391211,84132.262
"25",0.244068524678989,84688.637
"26",0.247288176039507,96482.889
"27",0.247320590552106,96482.889
"28",0.247354543160894,96486.198
"29",0.247386669074564,96486.198
"30",0.250067205561495,84988.48
"31",0.250607723730045,84485.309
"32",0.250721765281805,95897.565
"33",0.252047507930675,96731.172
"34",0.252377235825706,85442.43
"35",0.25268222178424,95995.561
"36",0.253186670734532,95786.752
"37",0.253864451614705,84648.1
"38",0.25540337770967,95897.565
"39",0.255710004398212,95700.874
"40",0.257364153548601,95995.561
"41",0.257428087463767,95786.752
"42",0.2582321171031,85735.091
"43",0.259148559632869,85442.43
"44",0.25964489924999,95897.565
"45",0.26500343444451,85735.091
"46",0.269755911363603,85442.43
"47",0.275610408151453,85735.091
"48",0.328154508268673,145470.16
"49",0.366500397652931,128622.99
"50",0.367362757865696,128663.57
"51",0.367419447878796,128663.57
"52",0.368764877358021,128730.82
"53",0.368783916595829,128730.82
"54",0.370911626595847,147607.37
"55",0.383041966077803,131756.12
"56",0.383293023683676,131768.66
"57",0.392173087945403,94468.857
"58",0.393835683875973,146470.64
"59",0.400361927182173,146470.64
"60",0.406691705319324,147055.61
"61",0.407765485913741,147127.57
"62",0.408432497340083,147200.24
"63",0.414983390289804,128622.99
"64",0.415795229165541,128663.57
"65",0.417140294709618,128730.82
"66",0.418294529544143,158788.25
"67",0.419405911526323,158770.58
"68",0.421876044802392,95313.749
"69",0.423616178325466,95400.731
"70",0.42630079826956,95534.923
"71",0.429073321765517,96313.33
"72",0.429734166444637,95706.534
"73",0.432531751074517,96486.198
"74",0.434690000825911,96594.096
"75",0.441872745068148,96313.33
"76",0.446897414698456,94827.15
"77",0.450603696302121,94482.236
"78",0.454232653422757,94663.67
"79",0.455539358600583,95597.593
"80",0.455606811321829,94732.3
"81",0.456631429941323,95313.749
"82",0.457718274402105,95706.534
"83",0.458371817467175,95400.731
"84",0.468979360218357,95400.731
"85",0.473213736448342,95612.357
"86",0.475096622775657,95706.534
"87",0.483968542044767,153258.61
"88",0.486993617948637,204124.04
"89",0.487235644210788,96313.33
"90",0.487302124880916,204021.26
"91",0.492723702720081,204124.04
"92",0.497698146074406,204540.95
"93",0.501064762620569,204540.95
"94",0.510643078360734,172652.48
"95",0.511003175884738,172743.19
"96",0.517950882717792,154620.97
"97",0.518001859626676,154623.57
"98",0.518023326590396,154624.66
"99",0.519257980346085,154619.1
"100",0.519295731129442,154620.97
"101",0.519346973116004,154623.57
"102",0.520047844401685,154618.09
"103",0.520068128924889,154619.1
"104",0.520105997602311,154620.97
"105",0.525008793897298,172574.76
"106",0.525599314618494,172743.19
"107",0.526487590687488,172652.48
"108",0.53350263150173,205036.99
"109",0.537569380048112,205946.9
"110",0.539470348012322,209042.8
"111",0.539745509992039,201072.41
"112",0.543175676593202,201763.86
"113",0.544917553974084,201330.92
"114",0.546903840632221,201072.41
"115",0.552075943566797,201330.92
"116",0.553579583984943,201763.86
"117",0.555231670414481,202366.62
"118",0.561690463619309,216524.6
"119",0.566567422939748,216710.4
"120",0.589370699435678,217850.2
"121",0.589467975678551,217913.1
"122",0.598727106172278,204021.26
"123",0.600762968970593,161798.18
"124",0.600770187380221,204124.04
"125",0.602306230556802,209182.8
"126",0.603240002051016,161909.41
"127",0.607939692382516,204124.04
"128",0.62667439565088,205938.06
"129",0.631339038533778,248026.2
"130",0.63707658297604,205938.06
"131",0.644234424022213,205938.06
"132",0.65005135405697,248961.2
"133",0.652926908097273,248026.2
"134",0.67440888061614,222100.7
"135",0.705367849333427,251725.8
"136",0.718785826981064,252396.7
"137",0.721854878295268,251471.4
"138",0.726947583444496,251725.8
"139",0.734206304629538,251725.8
"140",0.740367814730358,252396.7
"141",0.750317008936276,242046.2
"142",0.759537897143378,239729.9
"143",0.759685034584661,254683.4
"144",0.768170103587739,239729.9
"145",0.774992540696796,244684.18
"146",0.784350636108366,170974.41
"147",0.785249866507523,171006.87
"148",0.789739701794289,248658.44
"149",0.799124159920727,168674.98
"150",0.800470676757934,168674.98
"151",0.804210848000129,246137.2
"152",0.816799941190404,244951.5
"153",0.817280580596124,245392.4
"154",0.821669056354172,169801.79
"155",0.823794479753191,169800.47
"156",0.8276706863873,245392.4
"157",0.843750131835958,258885.8
"158",0.847576144121847,258890.8
"159",0.854467154282589,248658.44
"160",0.875683580495024,246137.2
"161",0.877832105831439,244951.5
"162",0.881464994821393,245392.4
"163",0.887677701979965,246137.2
